'2021-05-18 05:40:01',26.8159,6.94484,3.13303,'sth40a7e85a6'
'2021-05-18 05:50:01',95.7292,4.73522,2.77352,'sth40ae177d6'
'2021-05-18 06:00:01',40.425,6.14148,3.03859,'sth40a52ad47'
'2021-05-18 06:10:01',55.417,3.27003,1.8263,'sth208060f47'
'2021-05-18 06:20:01',27.1281,6.6588,2.94123,'sth40add0ac7'
'2021-05-18 06:30:01',29.1092,5.98188,3.15354,'sth208c9b0b3'
'2021-05-18 06:40:01',55.5521,4.24075,2.01039,'sth40a3da630'
'2021-05-18 06:50:01',41.3973,4.26181,2.42105,'sth40a1443e3'
'2021-05-18 07:00:01',47.1117,2.83094,2.33961,'sth208ddf0aa'
'2021-05-18 07:10:01',56.6898,2.5488,2.27277,'sth40a6c23e8'
'2021-05-18 07:20:01',22.9092,5.22726,2.88616,'sth208310f8e'
'2021-05-18 07:30:01',34.1066,3.13759,1.63371,'sth208f83b66'
'2021-05-18 07:40:01',28.5668,4.82392,2.3858,'sth20847a3ed'
'2021-05-18 07:50:01',29.3811,3.17852,2.36063,'sth40ac2e474'
'2021-05-18 08:00:01',142.423,3.51984,1.73577,'sth2085af698'
'2021-05-18 08:10:01',25.0933,3.80463,2.62532,'sth40a45f727'
'2021-05-18 08:20:01',28.3919,2.38909,2.18659,'sth208e9c47a'
'2021-05-18 08:30:02',36.88,3.90168,1.73304,'sth40a4057d9'
'2021-05-18 08:40:01',91.3444,5.35712,1.49147,'sth40a8b8d93'
'2021-05-18 08:50:01',44.5582,1.31213,2.28845,'sth40acafcdf'
'2021-05-18 09:00:01',141.688,2.8498,0.728086,'sth40af50895'
'2021-05-18 09:10:01',27.7099,3.3365,2.94264,'sth208bf8e83'
'2021-05-18 09:20:01',26.6912,5.34071,3.94406,'sth208468711'
'2021-05-18 09:30:01',29.1312,4.69658,2.46274,'sth40ae7d996'
'2021-05-18 09:40:01',35.7085,3.31622,3.18,'sth40ab52475'
'2021-05-18 09:50:01',29.5565,1.34795,2.64844,'sth40a7c80a5'
'2021-05-18 10:00:01',21.7467,6.15285,2.27491,'sth40a700db4'
'2021-05-18 10:10:01',27.9629,5.50222,2.49245,'sth40ae846d0'
'2021-05-18 10:20:01',32.5612,3.30038,2.30181,'sth40a1113e3'
'2021-05-18 10:30:01',91.118,2.23099,1.88503,'sth208f72f2f'
'2021-05-18 10:40:01',31.9075,4.63843,1.99985,'sth40a84ea04'
'2021-05-18 10:50:02',22.9971,4.2015,2.53372,'sth40a4cd408'
'2021-05-18 11:00:01',25.2467,9.50515,3.46668,'sth2086b13e6'
'2021-05-18 11:10:01',28.4275,2.73244,2.15132,'sth20841d88e'
'2021-05-18 11:20:01',19.8366,3.77165,1.76666,'sth208215458'
'2021-05-18 11:30:01',38.5483,3.13857,1.87517,'sth40a1b95d1'
'2021-05-18 11:40:01',27.2579,5.6298,2.47757,'sth208023dce'
'2021-05-18 11:50:01',27.6556,5.71195,2.14533,'sth2089da9d5'
'2021-05-18 12:00:01',25.9627,5.39126,2.24664,'sth40a0e12ab'
'2021-05-18 12:10:01',30.2961,3.24002,1.49679,'sth20864a26a'
'2021-05-18 12:20:01',257.742,4.91036,2.4311,'sth40a40fe8f'
'2021-05-18 12:30:02',234.734,1.78266,3.35521,'sth40ae0bfc0'
'2021-05-18 12:40:01',108.992,2.60359,1.98873,'sth40a0324d3'
'2021-05-18 12:50:01',349.394,2.39022,4.37959,'sth20873d699'
'2021-05-18 13:00:01',97.6421,2.21763,2.21698,'sth40a452ffb'
'2021-05-18 13:10:01',117.114,1.48795,2.05953,'sth20888fa4d'
'2021-05-18 13:20:01',82.672,1.6482,1.17209,'sth208a442c7'
'2021-05-18 13:30:01',227.157,2.12379,3.22128,'sth208582aee'
'2021-05-18 13:40:01',38.2756,1.65312,1.71752,'sth208d6b1ba'
'2021-05-18 13:50:01',72.5792,2.36818,2.05495,'sth40a3d7812'
'2021-05-18 14:00:01',135.728,1.70642,1.69986,'sth2085420dd'
'2021-05-18 14:10:01',38.2918,1.82688,1.72059,'sth2085941e6'
'2021-05-18 14:20:01',26.96,3.00719,1.44723,'sth40a14923a'
'2021-05-18 14:30:01',95.2793,0.836921,1.86228,'sth208af52f2'
'2021-05-18 14:40:01',59.2863,2.27408,1.93218,'sth40a6ea457'
'2021-05-18 14:50:01',37.123,2.26331,2.04258,'sth2089be504'
'2021-05-18 15:00:01',133.576,0.928986,1.29801,'sth20885c8db'
'2021-05-18 15:10:01',31.1323,1.83084,2.262,'sth2088d2a13'
'2021-05-18 15:20:01',30.8424,2.0783,1.01136,'sth40ade3f45'
'2021-05-18 15:30:01',26.8363,3.95221,1.59826,'sth208476c1b'
'2021-05-18 15:40:02',43.4024,1.60169,1.12932,'sth40a56c32a'
'2021-05-18 15:50:01',106.994,3.23098,0.776988,'sth20814c255'
'2021-05-18 16:00:01',61.8778,1.38594,0.826936,'sth2080aef2e'
'2021-05-18 16:10:01',25.6245,2.35024,1.59283,'sth208f73fec'
'2021-05-18 16:20:01',30.147,1.9827,1.52799,'sth40a49c6b9'
'2021-05-18 16:30:01',29.554,2.2533,1.79038,'sth40ac6b75e'
'2021-05-18 16:40:01',98.423,1.18866,2.233,'sth40af5be10'
'2021-05-18 16:50:01',33.1331,4.12507,2.21368,'sth208f45724'
'2021-05-18 17:00:01',31.7844,4.75118,1.48388,'sth2082eee79'
'2021-05-18 17:10:01',32.66,4.20311,2.65332,'sth40a05356b'
'2021-05-18 17:20:01',27.849,3.14932,2.21062,'sth208473ccb'
'2021-05-18 17:30:01',34.0247,5.27823,2.37818,'sth40a1c47e6'
'2021-05-18 17:40:01',47.2936,1.00742,1.77676,'sth40a7de852'
'2021-05-18 17:50:01',30.121,1.79019,2.7616,'sth40af5f08f'
'2021-05-18 18:00:01',39.7485,3.72992,1.74877,'sth40ac4895a'
'2021-05-18 18:10:01',26.249,4.35099,2.26375,'sth40a52ab22'
'2021-05-18 18:20:01',51.8139,1.52039,1.38232,'sth208eace62'
'2021-05-18 18:30:01',29.2381,1.27381,1.71719,'sth40a674fff'
'2021-05-18 18:40:01',43.8766,1.55635,2.26936,'sth40a8e856f'
'2021-05-18 18:50:01',31.5399,3.67807,2.20606,'sth208831cfc'
'2021-05-18 19:00:01',39.6767,1.2428,1.93483,'sth208238d14'
'2021-05-18 19:10:01',25.6963,4.77017,2.69197,'sth40a2efaea'
'2021-05-18 19:20:01',28.9716,4.44473,2.22652,'sth208404b6c'
'2021-05-18 19:30:01',72.089,2.72228,1.72818,'sth40a5b1ce5'
'2021-05-18 19:40:01',98.5522,1.49354,1.98397,'sth40aa1024f'
'2021-05-18 19:50:01',25.9996,3.04123,2.32028,'sth40a6b0186'
'2021-05-18 20:00:02',51.5612,1.68616,1.93668,'sth40a683ee6'
'2021-05-18 20:10:01',32.856,2.58411,2.29026,'sth40a65d212'
'2021-05-18 20:20:01',31.0228,4.33268,2.30716,'sth20800c873'
'2021-05-18 20:30:01',32.4309,2.43245,2.46022,'sth40a0a3c9a'
'2021-05-18 20:40:01',53.6602,2.1919,2.29287,'sth208e3f4de'
'2021-05-18 20:50:01',66.3931,1.27542,1.14832,'sth2083e24d1'
'2021-05-18 21:00:01',61.2963,1.68994,2.23317,'sth208496301'
'2021-05-18 21:10:01',54.2975,1.71294,2.04386,'sth40a46ddff'
'2021-05-18 21:20:01',158.542,1.03322,1.60251,'sth2087c6673'
'2021-05-18 21:30:02',28.5618,1.30124,2.1128,'sth40ae23259'
'2021-05-18 21:40:01',32.2476,0.969688,2.8157,'sth20855949c'
'2021-05-18 21:50:01',27.1245,1.27277,1.87451,'sth2088a7935'
'2021-05-18 22:00:02',66.3274,1.61696,1.95022,'sth208d87f1c'
'2021-05-18 22:10:01',28.8218,2.67338,2.23229,'sth40af0ba33'
'2021-05-18 22:20:01',25.0761,6.32732,2.42266,'sth40a733520'
'2021-05-18 22:30:01',36.1268,3.73805,2.19078,'sth20822c973'
'2021-05-18 22:40:02',132.282,3.35432,2.6384,'sth20836b141'
'2021-05-18 22:50:01',30.987,0.776266,2.14909,'sth2080d21e4'
'2021-05-18 23:00:01',25.9897,5.08366,2.4168,'sth2084a0530'
'2021-05-18 23:10:01',33.929,1.25502,1.88941,'sth20820dc37'
'2021-05-18 23:20:01',31.8408,2.28769,2.98503,'sth20809beee'
'2021-05-18 23:30:01',29.1346,3.65334,4.132,'sth40a89d47f'
'2021-05-18 23:40:02',77.1017,1.74942,2.27627,'sth208a94cb9'
'2021-05-18 23:50:01',26.6917,5.76973,3.09344,'sth208b78ee3'
'2021-05-19 00:00:01',39.3008,2.45817,2.28592,'sth208d6e9e7'
'2021-05-19 00:10:01',30.7438,2.29726,2.51743,'sth4034f3d3c'
'2021-05-19 00:20:01',28.4367,5.24782,2.63088,'sth2080af3ee'
'2021-05-19 00:30:01',30.7042,3.4574,2.07223,'sth208537400'
'2021-05-19 00:40:01',35.6956,5.85014,2.74251,'sth403906bf0'
'2021-05-19 00:50:01',20.84,5.37086,2.90328,'sth4039009df'
'2021-05-19 01:00:01',23.4073,5.86073,2.47946,'sth4037cfa8c'
'2021-05-19 01:10:01',24.428,6.94561,3.29821,'sth403cfe13c'
'2021-05-19 01:20:01',29.6987,3.49301,2.13932,'sth2087efd30'
'2021-05-19 01:30:01',27.63,5.7856,2.45644,'sth20800f94e'
'2021-05-19 01:40:01',28.6823,6.4898,2.62784,'sth4035aa5bd'
'2021-05-19 01:50:01',22.1024,4.61091,2.68089,'sth208f206b7'
'2021-05-19 02:00:01',29.4219,3.29883,2.2441,'sth403cbd31a'
'2021-05-19 02:10:01',40.288,2.53418,1.98584,'sth2085e7468'
'2021-05-19 02:20:01',29.9934,6.1943,3.53351,'sth403658f67'
'2021-05-19 02:30:01',28.3907,6.28923,2.47908,'sth2082e1bee'
'2021-05-19 02:40:01',29.9688,5.65038,2.75038,'sth208cb69d3'
'2021-05-19 02:50:01',27.9896,2.34476,2.01242,'sth20837b5fa'
'2021-05-19 03:00:01',36.5479,3.36493,1.70538,'sth2082e4e01'
'2021-05-19 03:10:01',24.4975,5.32058,2.45536,'sth208cb9882'
'2021-05-19 03:20:01',23.1083,3.70738,2.94163,'sth4034c92b4'
'2021-05-19 03:30:01',37.9938,3.23758,2.23,'sth208af4885'
'2021-05-19 03:40:01',28.5391,6.14509,2.79741,'sth40366a542'
'2021-05-19 03:50:01',30.8379,5.1312,2.76544,'sth403e99587'
'2021-05-19 04:00:01',21.094,5.04939,2.4736,'sth2087f43a3'
'2021-05-19 04:10:01',32.2371,5.69684,3.09719,'sth2084cb8bb'
'2021-05-19 04:20:01',28.5604,6.01681,2.69461,'sth403324ece'
'2021-05-19 04:30:01',35.5728,6.9894,3.00328,'sth4037ab1cf'
'2021-05-19 04:40:01',26.2731,6.9489,3.7792,'sth4034b0ae4'
'2021-05-19 04:50:01',28.681,3.18428,2.26136,'sth403f30343'
'2021-05-19 05:00:01',26.7755,5.14206,4.56665,'sth403bb57aa'
'2021-05-19 05:10:01',29.6579,5.484,2.184,'sth208c0b754'
'2021-05-19 05:20:01',20.757,3.66984,2.57497,'sth4030dbecc'
'2021-05-19 05:30:01',35.3936,7.01694,3.41153,'sth40398e266'
'2021-05-19 05:40:01',27.4182,5.99987,2.2658,'sth40307bb01'
'2021-05-19 05:50:01',39.7307,1.74849,2.55441,'sth208f73028'
'2021-05-19 06:00:02',37.0963,1.70453,1.54986,'sth208d13fb0'
'2021-05-19 06:10:01',136.824,2.37771,1.46661,'sth208b9778a'
'2021-05-19 06:20:01',22.8407,2.49101,2.43274,'sth4034ef6f6'
'2021-05-19 06:30:01',46.997,2.80423,0.498673,'sth20831cb09'
'2021-05-19 06:40:01',109.571,1.00128,0.566905,'sth2082af070'
'2021-05-19 06:50:01',273.165,1.37768,0.987549,'sth40399daeb'
'2021-05-19 07:00:01',411.166,1.83081,1.80349,'sth208be9d22'
'2021-05-19 07:10:02',540.972,1.03204,0.519888,'sth40333930c'
'2021-05-19 07:20:02',25.4385,3.31257,2.19153,'sth208eb982f'
'2021-05-19 07:30:01',45.2354,4.35121,1.88444,'sth4034ddb7d'
'2021-05-19 07:40:01',27.263,5.33886,2.47415,'sth4035eeb8f'
'2021-05-19 07:50:01',28.3042,4.36616,2.09537,'sth208ac6bf3'
'2021-05-19 08:00:01',35.6517,3.67816,3.14623,'sth40313e687'
'2021-05-19 08:10:01',27.4269,6.38607,2.82776,'sth403f07962'
'2021-05-19 08:20:01',78.1444,2.24601,2.40349,'sth20857b1c5'
'2021-05-19 08:30:01',27.578,7.94549,2.87678,'sth20818d7f9'
'2021-05-19 08:40:01',27.8302,3.2081,2.49905,'sth208af56b9'
'2021-05-19 08:50:01',42.8307,3.50079,3.14294,'sth2081c86bd'
'2021-05-19 09:00:01',31.3971,3.05072,2.33346,'sth208808fc9'
'2021-05-19 09:10:01',97.1205,3.07551,1.92686,'sth40372be78'
'2021-05-19 09:20:01',26.2583,2.78798,2.6685,'sth40308bc45'
'2021-05-19 09:30:01',34.2815,1.3714,1.94985,'sth2082eddcd'
'2021-05-19 09:40:01',41.7308,1.61148,2.41504,'sth2089573bc'
'2021-05-19 09:50:01',27.3567,3.35943,2.16145,'sth2081a062e'
'2021-05-19 10:00:01',91.0167,2.50429,2.20856,'sth20821f02d'
'2021-05-19 10:10:01',28.7026,1.56036,1.7858,'sth20862d205'
'2021-05-19 10:20:01',22.7342,6.22544,2.59421,'sth208fadc5c'
'2021-05-19 10:30:01',33.4332,3.54574,2.1153,'sth2082caa82'
'2021-05-19 10:40:01',29.6646,3.82348,2.52834,'sth2089c897e'
'2021-05-19 10:50:01',30.6219,2.18172,2.28306,'sth403165da6'
'2021-05-19 11:00:01',21.2726,3.95165,3.35118,'sth208d2098f'
'2021-05-19 11:10:01',29.1025,1.61522,2.79029,'sth20806ada1'
'2021-05-19 11:20:01',23.6154,6.6399,4.13872,'sth20879e357'
'2021-05-19 11:30:01',28.2146,4.38041,2.81238,'sth208284998'
'2021-05-19 11:40:01',24.5563,3.846,3.19573,'sth403cd6756'
'2021-05-19 11:50:01',24.3919,1.50795,1.47071,'sth4037633ea'
'2021-05-19 12:00:01',22.5774,2.9306,2.25062,'sth40306d0b6'
'2021-05-19 12:10:01',26.1296,3.42073,2.76073,'sth40322a0f5'
'2021-05-19 12:20:01',30.1705,2.04263,1.63749,'sth403c8c636'
'2021-05-19 12:30:01',47.9585,1.94999,1.63971,'sth2085fbb36'
'2021-05-19 12:40:01',26.827,5.06584,1.88153,'sth2087ac20f'
'2021-05-19 12:50:01',-1,-1,-1,no_support_ID'
'2021-05-19 13:00:01',-1,-1,-1,no_support_ID'
'2021-05-19 13:10:02',80.8784,4.36477,1.90771,'sth207883547'
'2021-05-19 13:20:01',47.9752,2.66695,1.60161,'sth207938482'
'2021-05-19 13:30:01',50.0194,6.13737,2.7213,'sth20704e4b6'
'2021-05-19 13:40:01',41.4446,6.7638,2.65218,'sth207bca50b'
'2021-05-19 13:50:01',46.4439,3.0637,2.37574,'sth207f34c62'
'2021-05-19 14:00:01',72.4333,2.86484,1.5274,'sth20755f9c3'
'2021-05-19 14:10:02',45.3634,2.11434,1.09692,'sth4031f9b5f'
'2021-05-19 14:20:01',47.8253,4.20258,2.16615,'sth40368ab3a'
'2021-05-19 14:30:01',54.2681,3.54292,0.90367,'sth207066178'
'2021-05-19 14:40:01',44.4184,4.99068,2.4503,'sth4032ccbce'
'2021-05-19 14:50:01',38.8441,4.28519,2.2215,'sth4033192a0'
'2021-05-19 15:00:01',43.8565,3.20067,1.68703,'sth207a16dc8'
'2021-05-19 15:10:01',45.5267,5.65514,2.42685,'sth403e4a5de'
'2021-05-19 15:20:01',44.8392,4.17655,1.92135,'sth207fa38bf'
'2021-05-19 15:30:01',46.8784,5.13164,2.75251,'sth40365c4b8'
'2021-05-19 15:40:02',47.8587,4.04824,2.11102,'sth403e9d357'
'2021-05-19 15:50:01',45.2804,4.49428,2.34067,'sth207fb3b12'
'2021-05-19 16:00:01',50.8991,3.82872,2.72141,'sth2073024e6'
'2021-05-19 16:10:01',46.6528,4.83534,2.00976,'sth403d666fc'
'2021-05-19 16:20:01',43.703,4.6971,2.18963,'sth20778bb49'
'2021-05-19 16:30:01',45.9677,4.34536,3.02188,'sth4031da46e'
'2021-05-19 16:40:01',65.4268,3.0055,1.95524,'sth403e3be6e'
'2021-05-19 16:50:01',44.13,8.09858,3.96304,'sth207937307'
'2021-05-19 17:00:01',47.1409,4.27953,2.04949,'sth403dd29e3'
'2021-05-19 17:10:01',46.5078,11.4167,3.10227,'sth40311bdb6'
'2021-05-19 17:20:01',45.1875,5.52885,1.99624,'sth207817cf4'
'2021-05-19 17:30:01',46.795,3.27955,2.05177,'sth20714460e'
'2021-05-19 17:40:01',510.432,5.13803,11.5819,gbg209aac803'
'2021-05-19 17:50:01',90.7114,4.21221,11.6755,gbg2096fd65e'
'2021-05-19 18:00:01',39.9032,2.33226,5.52148,gbg209106db0'
'2021-05-19 18:10:01',60.1208,2.9126,6.04185,gbg2098f5965'
'2021-05-19 18:20:01',42.6951,3.00221,5.04409,gbg2097b369c'
'2021-05-19 18:30:01',38.3132,2.55868,4.9823,gbg209930672'
'2021-05-19 18:40:01',148.516,2.70511,4.75038,gbg20922ae22'
'2021-05-19 18:50:01',84.823,5.06794,6.09416,gbg209d4d5b0'
'2021-05-19 19:00:01',78.7916,1.64579,5.77697,gbg209ac6083'
'2021-05-19 19:10:01',62.0315,1.94967,7.12582,gbg20943deee'
'2021-05-19 19:20:01',374.757,6.34036,4.26417,gbg2099be9b2'
'2021-05-19 19:30:01',41.0203,1.04181,5.71414,gbg209e4a27b'
'2021-05-19 19:40:01',97.7186,1.04046,1.79885,gbg2091fc173'
'2021-05-19 19:50:01',47.3946,1.86816,2.68335,gbg209a92115'
'2021-05-19 20:00:01',66.7383,1.15402,5.16637,gbg209f47914'
'2021-05-19 20:10:01',38.6724,4.81915,9.02103,gbg2090ca9fd'
'2021-05-19 20:20:01',36.7415,6.23604,0.910732,gbg2090d2150'
'2021-05-19 20:30:01',352.352,3.81304,5.674,gbg209b7ea26'
'2021-05-19 20:40:01',78.2517,4.0809,7.47316,gbg20975f0c2'
'2021-05-19 20:50:01',45.7832,3.10997,2.5628,gbg209871344'
'2021-05-19 21:00:01',37.6035,5.15494,0.509629,gbg209f72874'
'2021-05-19 21:10:01',39.227,4.08887,4.49833,gbg2093c628c'
'2021-05-19 21:20:01',40.6679,3.22961,0.711691,gbg20905cd7a'
'2021-05-19 21:30:01',41.6361,10.231,7.45025,gbg209ca6276'
'2021-05-19 21:40:01',171.006,8.59663,10.5652,gbg209a5a46b'
'2021-05-19 21:50:01',37.1188,12.8467,8.9174,gbg2092fe449'
'2021-05-19 22:00:01',38.377,11.9755,7.66737,gbg209010825'
'2021-05-19 22:10:01',115.297,6.06737,9.2217,gbg209743f33'
'2021-05-19 22:20:01',36.6191,9.67583,7.86658,gbg209ad4f71'
'2021-05-19 22:30:01',39.1228,7.43202,7.86746,gbg20924e9f5'
'2021-05-19 22:40:02',66.135,9.27272,7.70818,gbg209169f08'
'2021-05-19 22:50:01',57.0225,4.89227,6.97955,gbg209c96275'
'2021-05-19 23:00:01',38.7057,11.1633,7.81011,gbg209092aeb'
'2021-05-19 23:10:01',39.7057,8.50916,8.03907,gbg20948919a'
'2021-05-19 23:20:01',41.4106,7.84659,5.81152,gbg209e1a2a1'
'2021-05-19 23:30:01',39.2109,3.86157,1.54276,gbg209db5224'
'2021-05-19 23:40:01',39.4023,7.19353,0.957991,gbg209d06b74'
'2021-05-19 23:50:01',35.7196,5.25708,1.56575,gbg209b4ee07'
'2021-05-20 00:00:01',40.6335,7.96065,2.50176,gbg209da1ae6'
'2021-05-20 00:10:01',39.2439,7.46018,1.7252,gbg209216e4c'
'2021-05-20 00:20:01',38.0694,4.91883,1.43878,gbg20915132c'
'2021-05-20 00:30:01',37.9658,3.02036,0.905064,gbg209074d57'
'2021-05-20 00:40:01',305.548,7.35166,2.93119,gbg2095f2444'
'2021-05-20 00:50:01',53.2299,5.07951,1.87437,gbg209a906b8'
'2021-05-20 01:00:01',39.1926,6.02436,0.91371,gbg209d03a25'
'2021-05-20 01:10:02',45.6636,1.88522,1.96802,gbg2092fe5bf'
'2021-05-20 01:20:02',185.5,7.11045,11.7755,gbg209b95b2e'
'2021-05-20 01:30:01',267.004,8.23541,12.6101,gbg209b34791'
'2021-05-20 01:40:01',38.5357,9.54823,10.9409,gbg209f45098'
'2021-05-20 01:50:01',294.104,8.37978,14.1165,gbg209b6a72c'
'2021-05-20 02:00:01',39.0431,4.89306,11.9827,gbg209a9ba77'
'2021-05-20 02:10:01',39.2224,9.54905,9.72821,gbg209151fb5'
'2021-05-20 02:20:01',37.1996,5.90917,11.8277,gbg209ab03d3'
'2021-05-20 02:30:01',39.9792,4.6184,10.0115,gbg209d29940'
'2021-05-20 02:40:01',39.9173,5.34315,11.3643,gbg209be454e'
'2021-05-20 02:50:02',39.9124,4.69775,11.8334,gbg209829aee'
'2021-05-20 03:00:01',109.966,7.10487,12.1115,gbg209d37870'
'2021-05-20 03:10:01',39.516,6.2916,11.5349,gbg209d66536'
'2021-05-20 03:20:01',39.7273,8.89549,11.003,gbg20982fde3'
'2021-05-20 03:30:01',39.4306,10.0252,11.9613,gbg209bff63b'
'2021-05-20 03:40:01',38.8076,7.99531,11.6524,gbg209c6ccfe'
'2021-05-20 03:50:01',81.1471,9.97161,10.6002,gbg2099f335c'
'2021-05-20 04:00:01',48.4216,8.98824,10.2467,gbg20936efa6'
'2021-05-20 04:10:01',39.841,8.57828,11.1785,gbg209b82021'
'2021-05-20 04:20:01',45.0025,8.76666,12.6229,gbg209192910'
'2021-05-20 04:30:01',40.7387,15.0115,11.0197,gbg209027191'
'2021-05-20 04:40:01',52.7997,15.4146,7.45188,'sth20734f245'
'2021-05-20 04:50:02',48.8193,16.0295,7.29549,'sth4032cc787'
'2021-05-20 05:00:01',49.6767,13.9705,7.34966,'sth403bf5771'
'2021-05-20 05:10:01',39.8359,16.4609,7.61976,'sth403796bbd'
'2021-05-20 05:20:01',36.7119,17.6895,7.59163,'sth403297214'
'2021-05-20 05:30:01',46.1079,13.5708,6.39469,'sth207a74db0'
'2021-05-20 05:40:01',47.0973,16.1147,7.28117,'sth207bb1f83'
'2021-05-20 05:50:01',50.3003,14.7362,6.55171,'sth4033820f4'
'2021-05-20 06:00:01',42.1347,5.89776,7.0316,'sth207272800'
'2021-05-20 06:10:02',38.9521,10.1503,4.29009,'sth207c03786'
'2021-05-20 06:20:01',48.7987,11.5867,4.20222,'sth40382c0ec'
'2021-05-20 06:30:02',40.0007,14.943,8.69719,'sth40388662a'
'2021-05-20 06:40:01',48.5543,3.63713,4.17396,'sth20703ab08'
'2021-05-20 06:50:01',47.6787,10.9079,4.69794,'sth207b4a339'
'2021-05-20 07:00:02',58.289,11.2856,4.97292,'sth4036e27ae'
'2021-05-20 07:10:01',49.7798,10.9481,6.97409,'sth2077caa02'
'2021-05-20 07:20:01',49.3885,13.6008,6.75314,'sth20762497f'
'2021-05-20 07:30:01',43.1308,11.3553,6.04313,'sth403225d6e'
'2021-05-20 07:40:01',37.8141,8.7435,7.41134,'sth207e4a25e'
'2021-05-20 07:50:01',44.8094,6.91585,6.95236,'sth207393dc6'
'2021-05-20 08:00:01',101.021,9.07169,5.30354,'sth403d05359'
'2021-05-20 08:10:01',40.7135,9.50444,3.76346,'sth4030d1494'
'2021-05-20 08:20:01',46.644,11.6895,7.08315,'sth207677c56'
'2021-05-20 08:30:01',48.2575,9.12919,7.05464,'sth207024809'
'2021-05-20 08:40:01',49.9416,11.772,6.91331,'sth403226876'
'2021-05-20 08:50:02',39.3896,6.87591,7.0582,'sth4032c4161'
'2021-05-20 09:00:01',46.9429,8.49049,7.5779,'sth20792a94e'
'2021-05-20 09:10:01',36.6812,7.20965,7.62434,'sth207c6f332'
'2021-05-20 09:20:01',49.6987,5.94724,7.56508,'sth403cdb149'
'2021-05-20 09:30:01',49.5132,8.84506,7.32549,'sth20706dac6'
'2021-05-20 09:40:01',45.001,8.48048,7.28382,'sth403885936'
'2021-05-20 09:50:01',39.9605,7.63149,6.65367,'sth403947b19'
'2021-05-20 10:00:01',57.6802,5.57758,6.57554,'sth2077a1326'
'2021-05-20 10:10:01',49.0836,14.1707,7.31228,'sth2074a6583'
'2021-05-20 10:20:01',39.2649,10.6168,7.37388,'sth207af7876'
'2021-05-20 10:30:02',48.8029,10.8175,5.99312,'sth207915a44'
'2021-05-20 10:40:01',39.9689,7.48671,5.74898,'sth403494ceb'
'2021-05-20 10:50:01',36.8295,6.62959,6.71201,'sth4033a910a'
'2021-05-20 11:00:02',48.5623,5.94754,7.17757,'sth2075519de'
'2021-05-20 11:10:02',39.6809,9.88727,6.20431,'sth20723f6a5'
'2021-05-20 11:20:01',39.2541,8.04585,4.92682,'sth4034ef42a'
'2021-05-20 11:30:01',47.1084,6.15012,6.43414,'sth207574561'
'2021-05-20 11:40:01',42.2428,8.50588,6.93384,'sth20708a185'
'2021-05-20 11:50:01',37.1371,7.19993,4.89226,'sth40396dc8b'
'2021-05-20 12:00:02',50.8319,7.0541,7.69206,'sth4037cc889'
'2021-05-20 12:10:01',91.4077,6.50717,6.14137,'sth40380034e'
'2021-05-20 12:20:01',39.585,7.34565,7.42275,'sth403fdf07b'
'2021-05-20 12:30:01',44.9416,5.77244,8.28252,'sth207e02819'
'2021-05-20 12:40:01',46.5248,5.99179,5.47482,'sth40347e4f7'
'2021-05-20 12:50:01',44.2533,7.50431,5.24409,'sth2075ffb46'
'2021-05-20 13:00:01',49.9454,6.42839,6.93108,'sth207189f00'
'2021-05-20 13:10:01',54.2858,6.02596,3.81703,'sth40356764b'
'2021-05-20 13:20:01',38.1409,6.37818,7.0194,'sth2016f56ec'
'2021-05-20 13:30:02',48.7775,7.96095,6.46442,'sth404671f7f'
'2021-05-20 13:40:01',45.5284,6.1434,6.342,'sth40437af87'
'2021-05-20 13:50:01',38.4311,6.76266,6.64361,'sth2016e4af4'
'2021-05-20 14:00:01',34.9702,13.3634,5.87256,'sth2017d195c'
'2021-05-20 14:10:01',50.6879,15.1612,3.97471,'sth20117627e'
'2021-05-20 14:20:01',37.3967,12.3648,5.06216,'sth40450fd9d'
'2021-05-20 14:30:01',43.302,10.8244,6.37283,'sth201b31ab2'
'2021-05-20 14:40:01',41.4297,13.3861,7.607,'sth2011a1c2e'
'2021-05-20 14:50:01',39.927,11.6302,7.61047,'sth4040d688e'
'2021-05-20 15:00:01',84.2314,9.70481,6.38113,'sth201ee6252'
'2021-05-20 15:10:01',39.379,14.661,7.34349,'sth20186a9b6'
'2021-05-20 15:20:01',46.4055,13.4025,8.06958,'sth201604559'
'2021-05-20 15:30:01',41.0962,10.2817,2.2118,'sth201efc586'
'2021-05-20 15:40:01',48.7447,11.1615,4.55787,'sth40419607b'
'2021-05-20 15:50:01',45.9147,7.86057,6.41107,'sth4046ad4b0'
'2021-05-20 16:00:01',49.5005,5.71951,5.39893,'sth40434a0a0'
'2021-05-20 16:10:01',47.7684,5.47615,6.43626,'sth404176ba0'
'2021-05-20 16:20:01',87.4355,8.2134,3.39545,'sth201c00ab7'
'2021-05-20 16:30:01',50.0006,3.5825,6.44623,'sth40481ccad'
'2021-05-20 16:40:01',69.9847,9.16075,6.42574,'sth404325339'
'2021-05-20 16:50:01',48.5288,11.854,6.32024,'sth404fa2077'
'2021-05-20 17:00:01',44.6939,9.95925,6.96907,'sth4041abccf'
'2021-05-20 17:10:01',48.7958,11.4674,4.45823,'sth4049b745f'
'2021-05-20 17:20:01',49.1171,9.05602,4.15341,'sth4043e560c'
'2021-05-20 17:30:01',49.906,10.8245,4.56029,'sth4040f51f4'
